v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,wall_material,floor_material,roof_material,water_provision,toilet_type,cooking_energy,waste_disposal_method,wall_condition,floor_condition,roof_condition,marital_status,family_role,child_ratio,adult_ratio,elder_ratio,education,housing_ownership,electronics,qmobilephone,region,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target
0.0,0,6,0,1,1,0,0.0,0,3,3,2,2,4,2,5,7,7,7,8,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,3,3,1,0.42857142857142855,0.5714285714285714,0.0,3,2,2,5,1,1,0,43,64,1849,49,64,9,3.0625,0.5625,81.0,2
0.0,0,6,0,1,1,0,0.0,0,3,3,2,2,4,2,5,7,7,7,6,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,3,3,2,0.42857142857142855,0.5714285714285714,0.0,2,2,2,5,1,1,0,41,36,1681,49,64,9,3.0625,0.5625,81.0,2
253000.0,0,5,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,11,0.4597912829957029,1,1,1,1,1,3,2,1,3,3,3,5,1,0.0,1.0,0.0,4,2,2,1,1,1,0,39,121,1521,1,121,0,0.25,0.0,121.0,4
150000.0,0,2,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,7,9,0.3333333333333333,0.6666666666666666,0.0,4,3,2,3,1,1,0,18,121,324,9,100,1,9.0,0.25,240.25,3
150000.0,0,2,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,3,3,2,3,1,1,0,21,100,441,9,100,1,9.0,0.25,240.25,3
150000.0,0,2,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,1,1,1,1,2,2,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,3,3,2,3,1,1,0,21,100,441,9,100,1,9.0,0.25,240.25,3
700000.0,0,6,0,1,1,1,4.0,1,1,2,1,1,2,2,2,4,4,4,1,0.0,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,1,2,2,2,1,1,0,8,1,64,16,289,4,1.7777778999999998,1.0,240.25,4
700000.0,0,6,0,1,1,1,4.0,1,1,2,1,1,2,2,2,4,4,4,14,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.5,0.5,0.0,7,2,2,2,1,1,0,35,196,1225,16,289,4,1.7777778999999998,1.0,240.25,4
700000.0,0,6,0,1,1,1,4.0,1,1,2,1,1,2,2,2,4,4,4,17,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.5,0.5,0.0,8,2,2,2,1,1,0,41,289,1681,16,289,4,1.7777778999999998,1.0,240.25,4
700000.0,0,6,0,1,1,1,4.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,0,2,2,2,1,1,0,3,0,9,16,289,4,1.7777778999999998,1.0,240.25,4
350000.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,16,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,2,0.0,1.0,0.0,7,3,2,2,1,1,0,43,256,1849,4,256,0,1.0,0.0,256.0,4
350000.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,16,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,3,1,0.0,1.0,0.0,7,3,2,2,1,1,0,43,256,1849,4,256,0,1.0,0.0,256.0,4
150000.0,0,6,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,0,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,2,1,6,0.4,0.6,0.0,0,3,2,3,1,1,0,2,0,4,25,0,4,2.7777777,0.44444448,106.77777,2
150000.0,0,6,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,0,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,2,1,6,0.4,0.6,0.0,0,3,2,3,1,1,0,6,0,36,25,0,4,2.7777777,0.44444448,106.77777,2
150000.0,0,6,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,11,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,2,2,5,0.4,0.6,0.0,4,3,2,3,1,1,0,23,121,529,25,0,4,2.7777777,0.44444448,106.77777,2
150000.0,0,6,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,11,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,2,2,3,0.4,0.6,0.0,4,3,2,3,1,1,0,23,121,529,25,0,4,2.7777777,0.44444448,106.77777,2
150000.0,0,6,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,9,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,2,7,1,0.4,0.6,0.0,3,3,2,3,1,1,0,59,81,3481,25,0,4,2.7777777,0.44444448,106.77777,2
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,9,1.0,6,1,1,1,1,3,2,1,2,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,3,2,2,2,1,1,0,17,81,289,36,121,4,4.0,0.25,144.0,4
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,11,0.4597912829957029,6,1,1,1,1,3,2,1,2,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,4,2,2,2,1,1,0,49,121,2401,36,121,4,4.0,0.25,144.0,4
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,13,0.4597912829957029,6,1,1,1,1,3,2,1,2,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,7,2,2,2,1,1,0,22,169,484,36,121,4,4.0,0.25,144.0,4
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,0,0.4597912829957029,6,1,1,1,1,3,2,1,2,3,3,1,6,0.3333333333333333,0.6666666666666666,0.0,0,2,2,2,1,1,0,2,0,4,36,121,4,4.0,0.25,144.0,4
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,13,0.4597912829957029,6,1,1,1,1,3,2,1,2,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,7,2,2,2,1,1,0,24,169,576,36,121,4,4.0,0.25,144.0,4
0.0,0,4,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,11,0.4597912829957029,6,1,1,1,1,3,2,1,2,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,4,2,2,2,1,1,0,49,121,2401,36,121,4,4.0,0.25,144.0,4
270000.0,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,1,0.0,1.0,0.0,7,3,2,2,1,1,0,39,196,1521,4,196,0,0.44444448,0.0,240.25,4
270000.0,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,17,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,2,0.0,1.0,0.0,8,3,2,2,1,1,0,39,289,1521,4,196,0,0.44444448,0.0,240.25,4
135000.0,0,5,0,1,1,1,2.0,1,1,2,0,1,1,1,2,3,3,3,0,0.4597912829957029,3,2,1,1,1,2,2,1,3,3,3,1,3,0.3333333333333333,0.6666666666666666,0.0,0,3,2,2,1,1,0,3,0,9,9,36,1,2.25,0.25,100.0,4
135000.0,0,5,0,1,1,1,2.0,1,1,2,0,1,1,1,2,3,3,3,14,0.4597912829957029,3,2,1,1,1,2,2,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,7,3,2,2,1,1,0,40,196,1600,9,36,1,2.25,0.25,100.0,4
135000.0,0,5,0,1,1,1,2.0,1,1,2,0,1,1,1,2,3,3,3,6,0.4597912829957029,3,2,1,1,1,2,2,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,1,1,0,38,36,1444,9,36,1,2.25,0.25,100.0,4
600000.0,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,21,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,8,2,2,3,1,1,0,48,441,2304,9,225,1,1.0,0.25,552.25,4
600000.0,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,5,2,2,3,1,1,0,18,121,324,9,225,1,1.0,0.25,552.25,4
600000.0,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,15,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,7,2,2,3,1,1,0,52,225,2704,9,225,1,1.0,0.25,552.25,4
285270.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,13,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,7,8,0.25,0.75,0.25,7,2,2,2,1,1,0,85,169,7225,16,196,1,1.7777778999999998,1.0,196.0,4
285270.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,14,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.25,0.75,0.25,7,2,2,2,1,1,0,46,196,2116,16,196,1,1.7777778999999998,1.0,196.0,4
285270.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,2,0.0,4,1,1,1,1,3,2,1,3,3,3,1,3,0.25,0.75,0.25,1,2,2,2,1,1,0,8,4,64,16,196,1,1.7777778999999998,1.0,196.0,4
285270.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,15,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.25,0.75,0.25,7,2,2,2,1,1,0,44,225,1936,16,196,1,1.7777778999999998,1.0,196.0,4
200000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,50,121,2500,9,144,1,2.25,0.25,132.25,4
200000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,12,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,6,2,2,3,1,1,0,51,144,2601,9,144,1,2.25,0.25,132.25,4
200000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.0,3,1,1,1,1,3,2,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,17,121,289,9,144,1,2.25,0.25,132.25,4
150000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,9,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,7,3,0.0,1.0,0.3333333333333333,3,3,2,2,1,1,0,24,81,576,9,0,0,2.25,0.25,25.0,4
150000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,0,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,6,7,0.0,1.0,0.3333333333333333,1,3,2,2,1,1,0,86,0,7396,9,0,0,2.25,0.25,25.0,4
150000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.3333333333333333,2,3,2,2,1,1,0,62,36,3844,9,0,0,2.25,0.25,25.0,4
260000.0,0,5,0,1,1,1,1.0,1,0,1,0,2,2,1,2,3,3,3,8,0.0,3,1,1,1,1,3,2,1,3,3,1,7,3,0.6666666666666666,0.3333333333333333,0.0,5,3,2,2,1,1,0,15,64,225,9,0,4,1.0,4.0,64.0,3
260000.0,0,5,0,1,1,1,1.0,1,0,1,0,2,2,1,2,3,3,3,0,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,1,1,3,0.6666666666666666,0.3333333333333333,0.0,0,3,2,2,1,1,0,4,0,16,9,0,4,1.0,4.0,64.0,3
260000.0,0,5,0,1,1,1,1.0,1,0,1,0,2,2,1,2,3,3,3,8,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,1,4,1,0.6666666666666666,0.3333333333333333,0.0,3,3,2,2,1,1,0,38,64,1444,9,0,4,1.0,4.0,64.0,3
220000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,0,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,7,3,0.0,1.0,0.0,0,3,2,2,1,1,0,20,0,400,9,36,0,2.25,0.0,36.0,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,3,1,0.0,1.0,0.0,2,3,2,2,1,1,0,58,36,3364,9,36,0,2.25,0.0,36.0,4
220000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,12,0.4597912829957029,3,1,1,1,1,3,2,1,3,3,3,3,2,0.0,1.0,0.0,6,3,2,2,1,1,0,58,144,3364,9,36,0,2.25,0.0,36.0,4
70000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,7,6,0.0,1.0,0.3333333333333333,3,2,2,5,1,1,0,32,64,1024,9,81,0,1.0,0.25,81.0,4
70000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,6,1,0.0,1.0,0.3333333333333333,3,2,2,5,1,1,0,72,81,5184,9,81,0,1.0,0.25,81.0,4
70000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,3,7,3,0.0,1.0,0.3333333333333333,3,2,2,5,1,1,0,52,100,2704,9,81,0,1.0,0.25,81.0,4
525000.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,17,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,2,1,0.0,1.0,0.0,8,2,2,2,1,1,0,33,289,1089,4,289,0,1.0,0.0,210.25,4
525000.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,12,0.4597912829957029,2,1,1,1,1,2,2,1,3,3,3,2,2,0.0,1.0,0.0,7,2,2,2,1,1,0,34,144,1156,4,289,0,1.0,0.0,210.25,4
684648.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,12,0.4597912829957029,3,1,1,2,1,2,2,1,3,3,3,3,1,0.3333333333333333,0.6666666666666666,0.0,6,2,2,3,1,1,0,57,144,3249,9,0,1,1.0,0.25,361.0,4
684648.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,11,0.4597912829957029,3,1,1,2,1,2,2,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,18,121,324,9,0,1,1.0,0.25,361.0,4
684648.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,15,0.4597912829957029,3,1,1,2,1,2,2,1,3,3,3,3,2,0.3333333333333333,0.6666666666666666,0.0,7,2,2,3,1,1,0,47,225,2209,9,0,1,1.0,0.25,361.0,4
72000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,3,1,2,1,3,2,1,2,2,3,3,2,0.3333333333333333,0.6666666666666666,0.0,4,2,2,3,1,1,0,47,121,2209,9,25,1,2.25,0.25,182.25,2
72000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,5,0.4597912829957029,3,3,1,2,1,3,2,1,2,2,3,3,1,0.3333333333333333,0.6666666666666666,0.0,1,2,2,3,1,1,0,57,25,3249,9,25,1,2.25,0.25,182.25,2
72000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.4597912829957029,3,3,1,2,1,3,2,1,2,2,3,7,3,0.3333333333333333,0.6666666666666666,0.0,5,2,2,3,1,1,0,19,121,361,9,25,1,2.25,0.25,182.25,2
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,0,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,1,3,0.5714285714285714,0.42857142857142855,0.0,0,3,2,5,1,1,0,6,0,36,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,0,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,1,11,0.5714285714285714,0.42857142857142855,0.0,0,3,2,5,1,1,0,1,0,1,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,6,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,2,9,0.5714285714285714,0.42857142857142855,0.0,2,3,2,5,1,1,0,19,36,361,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,9,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,7,1,0.5714285714285714,0.42857142857142855,0.0,3,3,2,5,1,1,0,25,81,625,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,15,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,7,9,0.5714285714285714,0.42857142857142855,0.0,7,3,2,5,1,1,0,22,225,484,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,9,0.0,7,1,1,1,1,3,2,1,3,3,1,7,9,0.5714285714285714,0.42857142857142855,0.0,3,3,2,5,1,1,0,16,81,256,49,0,16,3.0625,1.7777778999999998,144.0,4
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,6,0.4597912829957029,7,1,1,1,1,3,2,1,3,3,1,2,10,0.5714285714285714,0.42857142857142855,0.0,2,3,2,5,1,1,0,21,36,441,49,0,16,3.0625,1.7777778999999998,144.0,4
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,5,0.0,5,1,2,1,1,3,2,1,1,1,2,7,3,0.6,0.4,0.0,1,3,2,4,1,1,0,12,25,144,25,81,9,2.7777777,2.25,169.0,2
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,9,0.4597912829957029,5,1,2,1,1,3,2,1,1,1,2,2,1,0.6,0.4,0.0,3,3,2,4,1,1,0,36,81,1296,25,81,9,2.7777777,2.25,169.0,2
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,2,1,1,1,2,1,3,0.6,0.4,0.0,0,3,2,4,1,1,0,4,0,16,25,81,9,2.7777777,2.25,169.0,2
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,6,0.4597912829957029,5,1,2,1,1,3,2,1,1,1,2,2,2,0.6,0.4,0.0,2,3,2,4,1,1,0,37,36,1369,25,81,9,2.7777777,2.25,169.0,2
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,11,0.4597912829957029,5,1,2,1,1,3,2,1,1,1,2,7,3,0.6,0.4,0.0,4,3,2,4,1,1,0,18,121,324,25,81,9,2.7777777,2.25,169.0,2
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,10,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,3,2,0.5,0.5,0.0,3,3,2,2,1,1,0,37,100,1369,16,81,4,4.0,1.0,90.25,4
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,8,1.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.5,0.5,0.0,3,3,2,2,1,1,0,16,64,256,16,81,4,4.0,1.0,90.25,4
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,9,0.4597912829957029,4,1,1,1,1,2,3,1,3,3,3,3,1,0.5,0.5,0.0,3,3,2,2,1,1,0,46,81,2116,16,81,4,4.0,1.0,90.25,4
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,6,0.0,4,1,1,1,1,2,3,1,3,3,3,7,3,0.5,0.5,0.0,2,3,2,2,1,1,0,12,36,144,16,81,4,4.0,1.0,90.25,4
480000.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,1,3,0.25,0.75,0.0,0,2,2,3,1,1,0,4,0,16,16,121,1,1.7777778999999998,0.11111112,205.44444,4
480000.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,16,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,4,11,0.25,0.75,0.0,7,2,2,3,1,1,0,36,256,1296,16,121,1,1.7777778999999998,0.11111112,205.44444,4
480000.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,1,0.25,0.75,0.0,4,2,2,3,1,1,0,36,121,1296,16,121,1,1.7777778999999998,0.11111112,205.44444,4
480000.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,16,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,3,2,0.25,0.75,0.0,7,2,2,3,1,1,0,38,256,1444,16,121,1,1.7777778999999998,0.11111112,205.44444,4
200000.0,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,6,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,3,1,0.2,0.8,0.0,2,3,2,4,1,1,0,62,36,3844,25,36,1,2.7777777,0.0625,81.0,4
200000.0,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,6,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,7,9,0.2,0.8,0.0,2,3,2,4,1,1,0,64,36,4096,25,36,1,2.7777777,0.0625,81.0,4
200000.0,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,6,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,3,2,0.2,0.8,0.0,2,3,2,4,1,1,0,54,36,2916,25,36,1,2.7777777,0.0625,81.0,4
200000.0,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,11,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,7,3,0.2,0.8,0.0,4,3,2,4,1,1,0,23,121,529,25,36,1,2.7777777,0.0625,81.0,4
200000.0,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,7,0.4597912829957029,5,1,1,1,1,3,2,1,3,3,3,7,11,0.2,0.8,0.0,3,3,2,4,1,1,0,19,49,361,25,36,1,2.7777777,0.0625,81.0,4
180000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.4597912829957029,3,3,2,1,1,3,2,1,3,3,3,1,3,0.3333333333333333,0.6666666666666666,0.0,0,3,2,2,1,1,0,4,0,16,9,9,1,2.25,0.25,49.0,4
180000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,11,0.4597912829957029,3,3,2,1,1,3,2,1,3,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,4,3,2,2,1,1,0,24,121,576,9,9,1,2.25,0.25,49.0,4
180000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,3,0.4597912829957029,3,3,2,1,1,3,2,1,3,3,3,2,1,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,1,1,0,32,9,1024,9,9,1,2.25,0.25,49.0,4
130000.0,0,3,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.4597912829957029,4,1,1,1,1,3,2,1,3,2,3,2,2,0.5,0.5,0.0,2,3,2,4,1,1,0,32,36,1024,16,121,4,4.0,1.0,72.25,4
130000.0,0,3,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,0.0,4,1,1,1,1,3,2,1,3,2,3,7,4,0.5,0.5,0.0,3,3,2,4,1,1,0,14,49,196,16,121,4,4.0,1.0,72.25,4
130000.0,0,3,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,9,1.0,4,1,1,1,1,3,2,1,3,2,3,7,4,0.5,0.5,0.0,3,3,2,4,1,1,0,17,81,289,16,121,4,4.0,1.0,72.25,4
130000.0,0,3,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,2,1,3,2,3,2,1,0.5,0.5,0.0,4,3,2,4,1,1,0,28,121,784,16,121,4,4.0,1.0,72.25,4
200000.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,3,1,0.0,1.0,0.0,2,3,2,3,1,1,0,37,36,1369,9,36,0,2.25,0.0,100.0,4
200000.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,3,2,0.0,1.0,0.0,3,3,2,3,1,1,0,26,100,676,9,36,0,2.25,0.0,100.0,4
200000.0,0,3,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,14,0.4597912829957029,3,1,1,1,1,2,3,1,3,3,3,7,3,0.0,1.0,0.0,7,3,2,3,1,1,0,23,196,529,9,36,0,2.25,0.0,100.0,4
220000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,3,0,9,16,121,4,4.0,1.0,121.0,4
220000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,1,1,0,5,0,25,16,121,4,4.0,1.0,121.0,4
220000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,2,2,0.5,0.5,0.0,4,3,2,2,1,1,0,38,121,1444,16,121,4,4.0,1.0,121.0,4
220000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,11,0.4597912829957029,4,1,1,1,1,2,2,1,3,3,3,2,1,0.5,0.5,0.0,4,3,2,2,1,1,0,45,121,2025,16,121,4,4.0,1.0,121.0,4
94000.0,0,6,0,1,1,1,2.0,1,2,3,1,3,4,2,5,7,7,7,14,0.4597912829957029,7,3,1,1,1,3,2,1,3,3,3,7,3,0.42857142857142855,0.5714285714285714,0.0,7,2,2,3,1,1,0,32,196,1024,49,121,9,5.4444442,0.5625,121.0,4
94000.0,0,6,0,1,1,1,2.0,1,2,3,1,3,4,2,5,7,7,7,7,0.0,7,3,1,1,1,3,2,1,3,3,3,7,6,0.42857142857142855,0.5714285714285714,0.0,3,2,2,3,1,1,0,13,49,169,49,121,9,5.4444442,0.5625,121.0,4
